575,10897,Movie Title : The Little Rascals,Release Date : 08/05/1994 (US),Runtime : 1h 22m,"Genres : Romance,Comedy,Family","Director, Screenplay : Penelope Spheeris",Original Language : English,"Budget : $67,308,282.00","Introduction : When nine-year-old Alfalfa falls for Darla, his ""He-Man-Woman-Hating"" friends attempt to sabotage their relationship."
576,-866,Movie Title : Fausto,Release Date : 1993,Runtime : -,Genres : Comedy,Director : -,Original Language : -,Budget : -,Introduction : -
577,21352,Movie Title : Andre,Release Date : 08/17/1994 (US),Runtime : 1h 34m,"Genres : Drama,Family,Adventure",Director : George T. Miller,Original Language : English,Budget : -,"Introduction : The true story of how a marine seal named Andre befriended a little girl and her family, circa 1962."
578,-865,"Movie Title : Hour of the Pig, The",Release Date : 1993,Runtime : -,"Genres : Drama,Mystery",Director : -,Original Language : -,Budget : -,Introduction : -
579,68806,Movie Title : The Escort,Release Date : 01/01/1993 (IT),Runtime : 1h 32m,"Genres : Thriller,Crime,Drama","Screenplay, Story : Simona Izzo",Original Language :  ,Budget : ,"Introduction : The film shows the difficulties of an honest, imperiled judge and his bodyguard of four men, trying to clean up a Sicilian town. Corrupt local politicians, working hand-in-hand with the Mafia, will stop at nothing to prevent exposure of their rackets."
580,37345,Movie Title : Princess Caraboo,Release Date : 09/16/1994 (US),Runtime : 1h 37m,"Genres : Comedy,Drama,History,Mystery","Director, Writer : Michael Austin",Original Language : English,"Budget : $3,021,629.00","Introduction : Bristol, England, early 19th century. A beautiful young stranger who speaks a weird language is tried for the crime of begging. But when a man claims that he can translate her dialect, it is understood that the woman is a princess from a far away land. She is then welcomed by a family of haughty aristocrats that only wants to heighten their prestige. However, the local reporter is not at all convinced she is what she claims to be and investigates. Is Caraboo really a princess?"
581,32562,Movie Title : The Celluloid Closet,Release Date : 03/15/1996 (US),Runtime : 1h 42m,Genres : Documentary,Author : Vito Russo,Original Language : English,Budget : -,"Introduction : This documentary highlights the historical contexts that gay, lesbian, bisexual and transgender individuals have occupied in cinema history, and shows the evolution of the entertainment industry's role in shaping perceptions of LGBT figures. The issues addressed include secrecy – which initially defined homosexuality – as well as the demonization of the homosexual community with the advent of AIDS, and finally the shift toward acceptance and positivity in the modern era."
582,-864,Movie Title : Metisse (Caf?au Lait),Release Date : 1993,Runtime : -,Genres : Comedy,Director : -,Original Language : -,Budget : -,Introduction : -
583,25403,Movie Title : Caro diario,Release Date : 11/12/1993 (IT),Runtime : 1h 40m,"Genres : Comedy,Drama","Director, Writer : Nanni Moretti",Original Language : Italian,Budget : -,"Introduction : Nanni Moretti recalls in his diary three slice of life stories characterized by a sharply ironic look: in the first one he wanders through a deserted Rome, in the second he visits a reclusive friend on an island, and in the last he has to grapple with an unknown illness."
584,-863,Movie Title : I Don't Want to Talk About It (De eso no se habla),Release Date : 1993,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
585,9066,Movie Title : The Brady Bunch Movie,Release Date : 02/16/1995 (US),Runtime : 1h 28m,"Genres : Family,Comedy",Director : Betty Thomas,Original Language : English,Budget : -,"Introduction : The original '70s TV family is now placed in the 1990s, where they're even more square and out of place than ever."
586,771,Movie Title : Home Alone,Release Date : 11/16/1990 (US),Runtime : 1h 43m,"Genres : Comedy,Family",Director : Chris Columbus,Original Language : English,"Budget : $476,684,675.00","Introduction : Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before Christmas Day."
587,251,Movie Title : Ghost,Release Date : 07/12/1990 (US),Runtime : 2h 7m,"Genres : Fantasy,Drama,Thriller,Mystery,Romance",Director : Jerry Zucker,Original Language : English,"Budget : $505,000,000.00","Introduction : Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons."
588,812,Movie Title : Aladdin,Release Date : 11/25/1992 (US),Runtime : 1h 30m,"Genres : Animation,Family,Adventure,Fantasy,Romance","Characters, Story : Daan Jippes",Original Language : English,"Budget : $504,050,219.00","Introduction : Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street-urchin Aladdin.  The couple falls in love, although Jasmine may only marry a prince.  After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land."
589,280,Movie Title : Terminator 2: Judgment Day,Release Date : 05/18/2000 (CN),Runtime : 2h 17m,"Genres : Action,Thriller,ScienceFiction","Director, Writer : James Cameron",Original Language : English,"Budget : $520,000,000.00","Introduction : Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah."
590,581,Movie Title : Dances with Wolves,Release Date : 11/21/1990 (US),Runtime : 3h 1m,"Genres : Adventure,Drama,Western",Director : Kevin Costner,Original Language : English,"Budget : $424,208,848.00","Introduction : Wounded Civil War soldier, John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe."
591,-862,Movie Title : Tough and Deadly,Release Date : 1995,Runtime : -,"Genres : Action,Drama,Thriller",Director : -,Original Language : -,Budget : -,Introduction : -
592,268,Movie Title : Batman,Release Date : 06/23/1989 (US),Runtime : 2h 6m,"Genres : Fantasy,Action","Screenplay, Story : Sam Hamm",Original Language : English,"Budget : $411,348,924.00","Introduction : Batman must face his most ruthless nemesis when a deformed madman calling himself ""The Joker"" seizes control of Gotham's criminal underworld."
593,274,Movie Title : The Silence of the Lambs,Release Date : 02/14/1991 (US),Runtime : 1h 59m,"Genres : Crime,Drama,Thriller",Director : Jonathan Demme,Original Language : English,"Budget : $272,742,922.00","Introduction : Clarice Starling is a top student at the FBI's training academy. Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism. Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out."
594,408,Movie Title : Snow White and the Seven Dwarfs,Release Date : 06/02/1938 (CN),Runtime : 1h 23m,"Genres : Fantasy,Animation,Family",Characters : Ferdinand Horvath,Original Language : English,"Budget : $184,925,486.00","Introduction : A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own."
595,10020,Movie Title : Beauty and the Beast,Release Date : 11/22/1991 (US),Runtime : 1h 24m,"Genres : Romance,Family,Animation,Fantasy",Director : Gary Trousdale,Original Language : English,"Budget : $424,967,620.00","Introduction : Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within."
596,10895,Movie Title : Pinocchio,Release Date : 02/23/1940 (US),Runtime : 1h 28m,"Genres : Animation,Family",Characters : Albert Hurter,Original Language : English,"Budget : $84,300,000.00","Introduction : Lonely toymaker Geppetto has his wishes answered when the Blue Fairy arrives to bring his wooden puppet Pinocchio to life. Before becoming a real boy, however, Pinocchio must prove he's worthy as he sets off on an adventure with his whistling sidekick and conscience, Jiminy Cricket."
597,114,Movie Title : Pretty Woman,Release Date : 03/23/1990 (US),Runtime : 1h 59m,"Genres : Romance,Comedy",Author : J. F. Lawton,Original Language : English,"Budget : $463,406,268.00","Introduction : When a millionaire wheeler-dealer enters a business contract with a Hollywood hooker Vivian Ward, he loses his heart in the bargain."
598,-861,Movie Title : Window to Paris,Release Date : 1994,Runtime : -,Genres : Comedy,Director : -,Original Language : -,Budget : -,Introduction : -
599,576,Movie Title : The Wild Bunch,Release Date : 06/17/1969 (US),Runtime : 2h 25m,"Genres : Adventure,Western","Author, Screenplay : Walon Green",Original Language : English,"Budget : $638,641.00","Introduction : Aging outlaw Pike Bishop prepares to retire after one final robbery. Joined by his gang, Dutch Engstrom and brothers Lyle and Tector Gorch, Bishop discovers the heist is a setup orchestrated in part by a former partner, Deke Thornton. As the remaining gang takes refuge in Mexican territory, Thornton trails them—resulting in fierce gunfights with plenty of casualties."
600,15477,Movie Title : Love and a .45,Release Date : 11/23/1994 (US),Runtime : 1h 41m,"Genres : Crime,Thriller","Director, Writer : C.M. Talkington",Original Language : English,Budget : -,"Introduction : Small-time criminal Watty Watts attempts to rob a convenience store with his drug-addict buddy, Billy Mack Black. The robbery, however, leads to murder, and soon Watty leaves Billy behind and goes on the run with his beloved girlfriend, Starlene. Heading toward Mexico, the fugitive couple gets plenty of media coverage, until there are even more people on their trail. Can Watty and Starlene make it south of the border without getting caught?"
601,-860,"Movie Title : Wooden Man's Bride, The (Wu Kui)",Release Date : 1994,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
602,124472,Movie Title : A Great Day in Harlem,Release Date : 09/27/1994 (US),Runtime : 1h,"Genres : Documentary,Music",Director : Jean Bach,Original Language : English,"Budget : $527,034.00","Introduction : Art Kane, now deceased, coordinated a group photograph of all the top jazz musicians in NYC in the year 1958, for a piece in Esquire magazine. Just about every jazz musician at the time showed up for the photo shoot which took place in front of a brownstone near the 125th street station. The documentary compiles interviews of many of the musicians in the photograph to talk about the day of the photograph, and it shows film footage taken that day by Milt Hinton and his wife."
603,-859,"Movie Title : Bye Bye, Love",Release Date : 1995,Runtime : -,Genres : Comedy,Director : -,Original Language : -,Budget : -,Introduction : -
604,-858,Movie Title : Criminals,Release Date : 1996,Runtime : -,Genres : Documentary,Director : -,Original Language : -,Budget : -,Introduction : -
605,7300,Movie Title : One Fine Day,Release Date : 12/20/1996 (US),Runtime : 1h 48m,"Genres : Romance,Comedy",Director : Michael Hoffman,Original Language : English,"Budget : $97,529,550.00","Introduction : Melanie Parker, an architect and mother of Sammy, and Jack Taylor, a newspaper columnist and father of Maggie, are both divorced. They meet one morning when overwhelmed Jack is left unexpectedly with Maggie and forgets that Melanie was to take her to school. As a result, both children miss their school field trip and are stuck with the parents. The two adults project their negative stereotypes of ex-spouses on each other, but end up needing to rely on each other to watch the children as each must save his job. Humor is added by Sammy's propensity for lodging objects in his nose and Maggie's tendency to wander."
606,10824,Movie Title : Candyman: Farewell to the Flesh,Release Date : 03/17/1995 (US),Runtime : 1h 33m,"Genres : Horror,Thriller",Director : Bill Condon,Original Language : English,"Budget : $13,940,383.00","Introduction : The Candyman moves on to New Orleans and starts his horrific murders once more. This time, his intended victim is a school teacher. Her father was killed by the Candyman, and brother wrongly accused of the murders."
607,-857,Movie Title : Century,Release Date : 1993,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
608,275,Movie Title : Fargo,Release Date : 04/05/1996 (US),Runtime : 1h 38m,"Genres : Crime,Drama,Thriller","Director, Screenplay : Joel Coen",Original Language : English,"Budget : $60,611,975.00","Introduction : Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!"
609,25059,Movie Title : Homeward Bound II: Lost in San Francisco,Release Date : 03/08/1996 (US),Runtime : 1h 29m,"Genres : Adventure,Comedy,Drama,Family",Director : David R. Ellis,Original Language : English,"Budget : $32,709,423.00","Introduction : When the pets accidentally get separated from their vacationing owners, Chance, Shadow, and Sassy navigate the mean streets of San Francisco, trying to find their home across the Golden Gate Bridge. But the road is blocked by a series of hazards, both man and beast."
610,11827,Movie Title : Heavy Metal,Release Date : 08/07/1981 (US),Runtime : 1h 30m,"Genres : Animation,ScienceFiction,Adventure,Fantasy,Music",Characters : Jean Giraud,Original Language : English,"Budget : $20,100,000.00","Introduction : The embodiment of ultimate evil, a glowing orb terrorizes a young girl with bizarre stories of dark fantasy, eroticism and horror."
611,8766,Movie Title : Hellraiser: Bloodline,Release Date : 03/08/1996 (US),Runtime : 1h 26m,"Genres : Horror,ScienceFiction",Director : Alan Smithee,Original Language : English,"Budget : $16,675,000.00","Introduction : In the 22nd century, a scientist attempts to right the wrong his ancestor created: the puzzle box that opens the gates of Hell and unleashes Pinhead and his Cenobite legions."
612,23570,Movie Title : The Pallbearer,Release Date : 05/03/1996 (US),Runtime : 1h 37m,"Genres : Comedy,Romance","Director, Writer : Matt Reeves",Original Language : English,"Budget : $5,656,388.00","Introduction : Aspiring architect Tom Thompson is told by mysterious Ruth Abernathy that his best friend, ""Bill,"" has taken his own life. Except that Tom has never met Bill and neither have his incredulous friends. So when Tom foolishly agrees to give the eulogy at Bill's funeral, it sets him on a collision course with Ruth -- who is revealed to be Bill's oversexed mother -- and Julie DeMarco, the longtime crush Tom hasn't seen since they were teens."
613,47333,Movie Title : Jane Eyre,Release Date : 04/12/1996 (US),Runtime : 1h 52m,"Genres : Drama,Romance","Director, Screenplay : Franco Zeffirelli",Original Language : English,Budget : -,"Introduction : Jane Eyre is an orphan cast out as a young girl by her aunt, Mrs. Reed, and sent to be raised in a harsh charity school for girls. There she learns to be come a teacher and eventually seeks employment outside the school. Her advertisement is answered by the housekeeper of Thornfield Hall, Mrs. Fairfax."
614,-856,Movie Title : Loaded,Release Date : 1994,Runtime : -,"Genres : Drama,Thriller",Director : -,Original Language : -,Budget : -,Introduction : -
615,51242,Movie Title : Bread and Chocolate,Release Date : 05/05/1974 (IT),Runtime : 1h 50m,"Genres : Comedy,Drama","Director, Writer : Franco Brusati",Original Language :  ,Budget : ,"Introduction : An Italian immigrant tries to make a new life in Switzerland, taking on a series of increasingly menial jobs in order to do it. He attempts to fit into his new home and society but fails at every turn. Unable to go home again, will his tenacity and optimism be enough to live on?"
616,10112,Movie Title : The Aristocats,Release Date : 12/24/1970 (US),Runtime : 1h 18m,"Genres : Animation,Comedy,Family,Adventure",Director : Wolfgang Reitherman,Original Language : English,"Budget : $55,675,257.00","Introduction : When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue."
617,4307,Movie Title : The Flower of My Secret,Release Date : 09/22/1995 (ES),Runtime : 1h 43m,"Genres : Drama,Romance","Director, Screenplay : Pedro Almodóvar",Original Language :  ,Budget : ,"Introduction : Marisa Paredes is Leocadia (""Leo"") Macias, a woman writing “pink” romance novels under the alias of Amanda Gris that are very popular all across Spain. Unlike her romantic novels, her own love life is troubled. Leo has a less than happy relationship with her husband Paco, a military officer stationed in Brussels then later in Bosnia, who is distant both physically and emotionally."
618,46029,Movie Title : Two Much,Release Date : 03/15/1996 (US),Runtime : 1h 58m,"Genres : Comedy,Romance","Director, Screenplay : Fernando Trueba",Original Language : English,"Budget : $1,141,556.00","Introduction : Art Dodge is a painter-turned-gallerist drowning in debt. He gets in over his head when a con job leads to an engagement with a rich divorcee. He gets in deeper when he falls for her sister, and invents a twin brother to be her beau; and deeper still when his fiancée's ex-husband comes looking for revenge."
619,32308,Movie Title : Ed,Release Date : 03/15/1996 (US),Runtime : 1h 34m,"Genres : Comedy,Family",Director : Bill Couturié,Original Language : English,Budget : -,"Introduction : Jack Cooper could be a world-class baseball pitcher if he didn't keep buckling under the pressure. He tries to keep his spirits up after he's traded to a minor league team but loses all hope when he discovers that Ed, one of his teammates, is a chimp. Ed used to be the team mascot, but was promoted to third base when the owners realized he had a talent for baseball. As Jack struggles to get used to his new surroundings, Ed helps him regain his confidence on and off the field."
620,-855,Movie Title : Scream of Stone (Schrei aus Stein),Release Date : 1991,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
621,-854,Movie Title : My Favorite Season,Release Date : 1993,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
623,-853,"Movie Title : Modern Affair, A",Release Date : 1995,Runtime : -,Genres : Romance,Director : -,Original Language : -,Budget : -,Introduction : -
624,-852,Movie Title : Condition Red,Release Date : 1995,Runtime : -,"Genres : Action,Drama,Thriller",Director : -,Original Language : -,Budget : -,Introduction : -
625,-851,Movie Title : Asfour Stah,Release Date : 1990,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
626,28121,Movie Title : A Thin Line Between Love and Hate,Release Date : 04/04/1996 (US),Runtime : 1h 48m,"Genres : Comedy,Thriller,Crime,Romance","Director, Screenplay, Story : Martin Lawrence",Original Language : English,"Budget : $34,746,109.00","Introduction : Nightclub manager Darnell Wright is a perpetual playboy who is almost as devoted to his job as he is to the pursuit of beautiful women. After he sets his sights on the ultra-classy Brandi Web, he launches an all-out assault to win her heart. Ultimately, charm, lust and passion prevail, but Darnell learns the hard way that when you play, you pay. Brandi is much harder to get rid of than she was to get--especially when she realizes that she has a rival vying for Darnell's affection. When he finally decides to call it quits, Brandi becomes an obsessed femme fatale stalking the new love of her life."
627,12520,Movie Title : The Last Supper,Release Date : 04/04/1996 (US),Runtime : 1h 32m,"Genres : Comedy,Thriller,Crime,Drama",Director : Stacy Title,Original Language : English,"Budget : $442,965.00","Introduction : A group of idealistic, but frustrated, liberals succumb to the temptation of murdering rightwing pundits for their political beliefs."
628,1592,Movie Title : Primal Fear,Release Date : 04/03/1996 (US),Runtime : 2h 9m,"Genres : Crime,Drama,Mystery,Thriller",Director : Gregory Hoblit,Original Language : English,"Budget : $102,616,183.00","Introduction : An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room. The intensity builds when a surprise twist alters everyone's perception of the crime."
629,-850,Movie Title : Rude,Release Date : 1995,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
630,-849,Movie Title : Carried Away,Release Date : 1996,Runtime : -,"Genres : Drama,Romance",Director : -,Original Language : -,Budget : -,Introduction : -
631,19042,Movie Title : All Dogs Go to Heaven 2,Release Date : 03/29/1996 (US),Runtime : 1h 22m,"Genres : Romance,Animation,Family,Adventure,Fantasy",Director : Larry Leker,Original Language : English,"Budget : $8,620,678.00","Introduction : Charlie and Itchy return to Earth to find Gabriel's Horn, but along the way meet up with a young boy named David, who ran away from home."
632,38884,Movie Title : Land and Freedom,Release Date : 10/03/1995 (US),Runtime : 1h 49m,"Genres : Drama,History,War,Romance",Director : Ken Loach,Original Language : English,Budget : -,"Introduction : David Carr is a British Communist who is unemployed. In 1936, when the Spanish Civil War begins, he decides to fight for the Republican side, a coalition of liberals, communists and anarchists, so he joins the POUM militia and witnesses firsthand the betrayal of the Spanish revolution by Stalin's followers and Moscow's orders."
633,47449,Movie Title : Denise Calls Up,Release Date : 05/17/1995 (CA),Runtime : 1h 20m,Genres : Comedy,"Director, Writer : Hal Salwen",Original Language : English,Budget : -,"Introduction : A group of friends in New York, working away at their PCs and laptops, keep in touch exclusively by phone and fax. They are all too busy to meet face to face. Gale plays matchmaker, by phone, to Jerry and Barbara who, in turn, hit it off beautifully – via phone and fax. Martin gets a telephone call from someone he's never met. It's Denise, with some extraordinary news. Tapping away at his computer all the while, he develops a sort of friendship with Denise – via phone. And so it goes as the friends, tap, tap, tapping away, share news, hopes, and dreams – via phone and fax. Finally Gale has an unfortunate encounter with a phone, Denise has some more news for Martin, and Frank plans a gala New Year's Eve party, but will he answer the door?"
634,36259,Movie Title : Theodore Rex,Release Date : 12/14/1995 (DE),Runtime : 1h 32m,"Genres : Fantasy,ScienceFiction,Family","Director, Writer : Jonathan R. Betuel",Original Language : English,Budget : -,"Introduction : In an alternate futuristic society, a tough female police detective is paired with a talking dinosaur to find the killer of dinosaurs and other prehistoric animals leading them to a mad scientist bent on creating a new Armageddon."
635,41852,Movie Title : A Family Thing,Release Date : 03/29/1996 (US),Runtime : 1h 49m,"Genres : Comedy,Drama",Director : Richard Pearce,Original Language : English,Budget : -,"Introduction : Earl Pilcher Jr., runs an equipment rental outfit in Arkansas, lives with his wife and kids and parents, and rarely takes off his gimme cap. His mother dies, leaving a letter explaining he's not her natural son, but the son of a Black woman who died in childbirth; plus, he has a half brother Ray, in Chicago, she wants him to visit. Earl makes the trip, initially receiving a cold welcome from Ray and Ray's son, Virgil. His birth mother's sister, Aunt T., an aged and blind matriarch, takes Earl in tow and insists that the family open up to him."
636,40926,Movie Title : Frisk,Release Date : 03/22/1996 (US),Runtime : 1h 28m,"Genres : Drama,Thriller","Director, Screenplay : Todd Verow",Original Language : English,Budget : -,"Introduction : A first person narrative of a gay serial killer explores violence, sexuality, and imagination."
637,9099,Movie Title : Sgt. Bilko,Release Date : 03/29/1996 (US),Runtime : 1h 30m,"Genres : Comedy,Family",Director : Jonathan Lynn,Original Language : English,"Budget : $37,956,793.00",Introduction : The army is known for churning out lean mean fighting machines intent on protecting our great nation. Sergeant Ernie Bilko is the leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.
638,2021,Movie Title : Jack & Sarah,Release Date : 06/02/1995 (US),Runtime : 1h 50m,"Genres : Comedy,Drama,Romance","Director, Screenplay : Tim Sullivan",Original Language : English,"Budget : $218,626.00","Introduction : Jack always lands on his feet. He lands on his feet when he marries the beautiful Sarah. He lands on his feet when he buys a luxurious new home. However, when Sarah goes into labour, he takes a tumble down the stairs and lands on his head. When he comes around he discovers he is the proud father of a baby girl, but deficient in the spouse department to the tune of 1."
639,61752,Movie Title : Girl 6,Release Date : 03/22/1996 (US),Runtime : 1h 48m,Genres : Comedy,Director : Spike Lee,Original Language : English,"Budget : $4,939,939.00",Introduction : A struggling actress in New York City takes a job as a phone sex operator.
640,10988,Movie Title : Diabolique,Release Date : 03/22/1996 (US),Runtime : 1h 47m,"Genres : Mystery,Thriller,Horror",Director : Jeremiah S. Chechik,Original Language : English,"Budget : $52,400,000.00","Introduction : The wife and mistress of a cruel school master collaborate in a carefully planned and executed attempt to murder him. The plan goes well until the body, which has been strategically dumped, disappears. The strain starts to tell on the two women as a retired police investigator who is looking into the disappearance on a whim begins to think that they know more than they are telling, and their mental state is not helped when their victim is seen, apparently alive and well by one of the pupils."
641,-848,"Movie Title : Little Indian, Big City (Un indien dans la ville)",Release Date : 1994,Runtime : -,Genres : Comedy,Director : -,Original Language : -,Budget : -,Introduction : -
642,-847,Movie Title : Roula,Release Date : 1995,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
643,-846,Movie Title : Peanuts - Die Bank zahlt alles,Release Date : 1996,Runtime : -,Genres : Comedy,Director : -,Original Language : -,Budget : -,Introduction : -
644,-845,Movie Title : Happy Weekend,Release Date : 1996,Runtime : -,Genres : Comedy,Director : -,Original Language : -,Budget : -,Introduction : -
645,12652,Movie Title : Nelly and Monsieur Arnaud,Release Date : 08/23/1995 (FR),Runtime : 1h 46m,"Genres : Drama,Romance","Director, Screenplay : Claude Sautet",Original Language :  ,Budget : ,"Introduction : Nelly leaves her lazy, unemployed husband to work for retired judge Mr Arnaud, forty years her senior, after he offers to clear her bills for her. While she types his memoirs the two develop a close friendship, but Arnaud becomes jealous when Nelly begins dating his good-looking young publisher."
647,10684,Movie Title : Courage Under Fire,Release Date : 07/04/1996 (US),Runtime : 1h 56m,"Genres : Drama,Thriller,Mystery,War",Director : Edward Zwick,Original Language : English,"Budget : $100,860,818.00","Introduction : A US Army officer, who made a ""friendly fire"" mistake that was covered up, has been reassigned to a desk job. He is tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor. At first all seems in order. But then he begins to notice inconsistencies between the testimonies of the witnesses..."
648,954,Movie Title : Mission: Impossible,Release Date : 05/22/1996 (US),Runtime : 1h 50m,"Genres : Adventure,Action,Thriller","Screenplay, Story : David Koepp",Original Language : English,"Budget : $457,731,198.00","Introduction : When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score."
649,68445,Movie Title : Cold Fever,Release Date : 10/19/1995 (DE),Runtime : 1h 25m,"Genres : Drama,Comedy","Director, Screenplay : Friðrik Þór Friðriksson",Original Language :  ,Budget : ,Introduction : A Japanese businessman travels to Iceland and has a series of misadventures while venturing to a remote area to perform a traditional burial ritual where his parents died several years back.
650,18989,Movie Title : Moll Flanders,Release Date : 06/14/1996 (US),Runtime : 2h 3m,"Genres : Drama,Romance","Director, Screenplay, Story : Pen Densham",Original Language : English,Budget : -,"Introduction : The daughter of a thief, young Moll is placed in the care of a nunnery after the execution of her mother. However, the actions of an abusive priest lead Moll to rebel as a teenager, escaping to the dangerous streets of London. Further misfortunes drive her to accept a job as a prostitute from the conniving Mrs. Allworthy. It is there that Moll first meets Hibble, who is working as Allworthy's servant but takes a special interest in the young woman's well-being. With his help, she retains hope for the future, ultimately falling in love with an unconventional artist who promises the possibility of romantic happiness."
651,-844,"Movie Title : Superweib, Das",Release Date : 1996,Runtime : -,Genres : Comedy,Director : -,Original Language : -,Budget : -,Introduction : -
652,-843,"Movie Title : 301, 302",Release Date : 1995,Runtime : -,Genres : Mystery,Director : -,Original Language : -,Budget : -,Introduction : -
653,8840,Movie Title : DragonHeart,Release Date : 05/31/1996 (US),Runtime : 1h 43m,"Genres : Fantasy,Action,Adventure",Director : Rob Cohen,Original Language : English,"Budget : $115,267,375.00","Introduction : In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well."
654,-842,Movie Title : Und keiner weint mir nach,Release Date : 1996,Runtime : -,"Genres : Drama,Romance",Director : -,Original Language : -,Budget : -,Introduction : -
655,-841,Movie Title : Mutters Courage,Release Date : 1995,Runtime : -,Genres : Comedy,Director : -,Original Language : -,Budget : -,Introduction : -
656,11107,Movie Title : Eddie,Release Date : 05/31/1996 (US),Runtime : 1h 40m,"Genres : Action,Comedy",Director : Steve Rash,Original Language : English,"Budget : $31,387,164.00","Introduction : Eddie is a New York limo driver and a fanatical follower of the New York Knicks professional basketball team. The team is struggling with a mediocre record when, in mid-season, ""Wild Bill"" Burgess, the new owner, as a public relations gimmick, stages an 'honorary coach' contest, which Eddie wins. The fans love it, so ""Wild Bill"" fires the coach and hires her. She takes the bunch of overpaid prima"
657,-840,Movie Title : Yankee Zulu,Release Date : 1994,Runtime : -,"Genres : Comedy,Drama",Director : -,Original Language : -,Budget : -,Introduction : -
658,-839,Movie Title : Billy's Holiday,Release Date : 1995,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
659,-838,Movie Title : Purple Noon,Release Date : 1960,Runtime : -,"Genres : Crime,Thriller",Director : -,Original Language : -,Budget : -,Introduction : -
660,-837,Movie Title : August,Release Date : 1996,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
661,10539,Movie Title : James and the Giant Peach,Release Date : 04/12/1996 (US),Runtime : 1h 19m,"Genres : Adventure,Animation,Family,Fantasy",Director : Henry Selick,Original Language : English,"Budget : $28,946,127.00","Introduction : When the young orphan boy James spills a magic bag of crocodile tongues, he finds himself in possession of a giant peach that flies him away to strange lands."
